path_index,q900,q950,q990
0,-0.4538437763986696,-0.005169453690008612,0.6754400413049438
1,-0.34813667183140296,0.07519522014207673,0.7163747762587948
2,-0.3399959389437632,0.07401071431584108,0.6237327827829615
3,-0.34501882062349054,0.08671814491681501,0.7387614234015423
4,-0.3361174778686645,0.05700309303493596,0.6075253213343024
5,-0.2950534578588521,0.11210889521887242,0.7735339598044311
6,-0.248022826952715,0.1167334910781446,0.9097800543010692
7,-0.2204072544434583,0.06584494532546986,0.8371872130558113
8,-0.2881485609223729,0.07140577427760393,0.7728363021067283
9,-0.2329945197338857,0.12238904556159988,0.7687085472072361
10,-0.18229108183724865,0.12865381243468366,0.6583907831847846
11,-0.23040561783579186,0.057291301075123216,0.7218562087839409
12,-0.16457030444197476,0.07248015846541749,0.6349614954134094
13,-0.21390425798730703,0.04869057215578163,0.7428048944806267
14,-0.16115835113928084,0.12935992677556157,0.8623031869796534
15,-0.13194139559426535,0.21411359540330316,0.9513873352395809
16,-0.191671398930388,0.2293776601015979,0.9802677763339029
17,-0.23537902005681713,0.19582783611652718,0.9406829474594985
18,-0.2211432917694353,0.152806395430342,0.9124154800261772
19,-0.18662723336042664,0.14140816943971773,0.9593617567665538
20,-0.1303512416932851,0.18188236056548618,0.8824162290323784
21,-0.14586502675876603,0.2716539691371761,0.7943889305161602
22,-0.1501102114854974,0.2250919644878947,0.879712393466993
23,-0.14544852450666113,0.23161185632982642,0.8827105345922337
24,-0.10339764986756242,0.3047179456843198,0.7919330564685633
25,-0.1331884554342014,0.25451481834932044,0.7864329055874144
26,-0.15318160151710922,0.23084716337517544,0.877139723384129
27,-0.07246459144899454,0.26464799458022387,0.8477245412425682
28,-0.08031659740792244,0.22183709553131004,0.751094845969627
29,-0.09319384001509523,0.22574227157810492,0.8593359482745775
30,-0.13247998411420422,0.23997667148940804,0.7347796146915039
31,-0.09494740171173872,0.23522931573271985,0.8016087341874651
32,-0.07349606570795668,0.22449565081012046,0.8594863138321392
33,-0.13773341777767786,0.2917437975012634,1.0477402491308978
34,-0.12117157239942924,0.26008863386075864,0.9238976189718844
35,-0.1207109692118781,0.2196302637127234,0.9579381675818054
36,-0.10660378099318227,0.27689616251095445,0.944059038133479
37,-0.11782918890965201,0.260923301895645,0.7942248641183961
38,-0.09423292386236821,0.22254350791791883,0.8020217871272483
39,-0.15019933299031302,0.20014776980933122,0.7882682444435681
40,-0.1119692828604704,0.2245929449413592,0.83361602864179
41,-0.0815795194141602,0.22033742587629762,0.7984572774204615
42,-0.03934532608346604,0.23404334058790374,0.844797839276905
43,-0.09785858574087576,0.23372832757473397,0.9232456754885087
44,-0.08164047438971928,0.2346933346872748,0.8631718150925973
45,-0.04698601767145081,0.3020035848487086,0.8286871714787469
46,-0.005302315173866856,0.24730212632701434,0.8433311082393137
47,-0.008838103266982736,0.3525176873286871,0.8678818037013726
48,-0.011052877161197874,0.32233266244939174,0.8562597298226751
49,-0.053502430595065244,0.26051247207117867,0.9651333818869604
50,0.023912208980398038,0.27209703567325805,0.938842310590864
51,0.018297858835686447,0.3455763301815747,0.9581972922566401
52,-0.024690000480272846,0.33105745217541027,0.9841154043969945
53,0.004092380065965866,0.41716953938407536,0.9714510958339669
54,0.015576209893262884,0.4171625035948792,1.032264519553166
55,0.023985987379795983,0.4006985545041418,1.0994108272986058
56,0.05998660792076111,0.450009464121159,0.9683356253191202
57,0.061596155303807666,0.4479962818885607,0.9421956332924813
58,0.0693128193593563,0.39624711323215384,0.9103005464373136
59,0.06902520259401697,0.4188200119694166,1.1427226945006097
60,0.08016857027147935,0.43241838775169533,1.0607178586245334
61,0.009407679920482815,0.3727121599848148,1.0434130453392474
62,0.047716440028368064,0.4040151103378573,0.960057518855356
63,0.008906436411987122,0.4502090035223747,1.0064151033842055
64,0.037686886217663286,0.33835484268876653,0.9437580492175207
65,0.03811908946787331,0.31653706957035976,0.9396068682978465
66,0.04126937614923486,0.3646639269486958,0.8137741567461991
67,0.03932486250956618,0.35836147749464287,0.8882112906411338
68,0.03617811972843878,0.27322372097893216,0.9540579833978916
69,0.01629540464588683,0.26348733273730174,0.8384993982730231
70,0.013337800902529133,0.39120608282002783,0.8511889644103408
71,0.005086949523134779,0.3421899968420784,0.9027776314587409
72,0.05588994603127814,0.34219240402610507,1.0277552914433845
73,0.045992275875458774,0.3495379834169979,0.9930651694509383
74,0.07471018455851712,0.3950811861291086,0.9242561143019564
75,0.04382866712018189,0.3764169677977254,1.0350718279996927
76,0.060289317608471935,0.35997746321535873,1.0846220416463759
77,0.05959551157609611,0.3760728105066015,0.8497351508066151
78,0.04092640490885805,0.3258719342623607,0.9179415847196725
79,0.08080009931665319,0.37052861061387055,1.0198787171944497
80,0.005150422184617412,0.32913886015422017,1.114597768809714
81,0.06837060173449959,0.4244390015523053,1.262243162796325
82,0.05586896119820103,0.4385915473433564,1.1281463360468942
83,0.0568096990735664,0.36912746956326076,1.205047432789906
84,0.04482968978180575,0.377325168294213,1.1035363319584615
85,0.06904848325461518,0.4569870349908917,1.1320373715408976
86,0.041162920235771464,0.4386326315575498,1.1871859434899348
87,0.08289350708641104,0.4388669526992764,0.9909745067854827
88,0.08083882025020224,0.46296850037017756,1.1620161739347277
89,0.11787065507064501,0.4577792870214371,1.1618939227405463
90,0.14381605272762144,0.4888573608814644,0.9756730374197533
91,0.11445018992214298,0.4459816260466521,1.0177046944441437
92,0.14236678687785365,0.4889655980399697,1.096334952548579
93,0.09299609470441775,0.42551570399697325,1.1989960838855973
94,0.113338264765148,0.3993973169003475,1.0931895843312653
95,0.07099419357339058,0.3941783461890626,1.0855459699318168
96,0.06482215911273292,0.3802382757482746,1.0625635337985093
97,0.12342847076795363,0.4186711853786949,1.0669621876547248
98,0.06500104869411774,0.4009809655217497,0.9333055014749199
99,0.109255254797553,0.3699812156788557,0.8992072665944163
100,0.08111164940635643,0.3961679834433279,1.0037377104205631
101,0.10374430291815079,0.43783015400679337,0.872183201442793
102,0.06685235433553971,0.3846010886170283,0.9321794055500395
103,0.03962035053423408,0.39902611868223703,1.13687792473599
104,0.0885928350575576,0.4456628352166786,0.9892245440226596
105,0.07799696970393467,0.370638560541312,1.0071548338520782
106,0.11281710472155593,0.44211069596787084,0.8873616315584727
107,0.1428688609562881,0.41586834355009955,0.8940022324688235
108,0.1671455503956577,0.46921698703639514,0.9865893543299767
109,0.113574669619262,0.4640188659418715,1.0130954440321693
110,0.10745013435784774,0.45623509987765953,0.9990482001859843
111,0.15637256598935545,0.4439485219523138,1.0518905455346577
112,0.164374656228235,0.45915509788631476,1.218100109027081
113,0.1874288950234944,0.5207340301387455,1.0724594771465539
114,0.14252210408301683,0.42857910325808934,1.0612383400016214
115,0.13633070155427174,0.4845176152238584,0.9787639742130232
116,0.16953376112134255,0.4789911484500707,1.125051238687295
117,0.1996864561769015,0.5074813026634089,1.019852045976491
118,0.17377726831858525,0.5063947257302888,0.9774531804712205
119,0.2141022175160858,0.4977010117342266,1.0509259329031666
120,0.19451827732807603,0.4673505987023557,1.0653380108383976
121,0.1802657908211719,0.48667034713178503,1.080281458402347
122,0.1999042030261412,0.47577804605501495,1.1019245676130094
123,0.19809981162053367,0.44743381334166604,1.0396128687629256
124,0.178382912666436,0.5329654658573426,1.153608113550292
125,0.16208265821996684,0.4921074318592842,1.1642749752293748
126,0.17504474028984848,0.532009789549038,1.0970430520253764
127,0.14778505323209623,0.4812402266139118,1.0809582314826949
128,0.12041285753394619,0.45617645645674043,1.0347016916564395
129,0.1268271313251033,0.47975798165884015,1.1132429665457313
130,0.13642364516832686,0.46866985367124736,1.0017112639924675
131,0.13518222140817587,0.4311028369323006,1.0352010479028664
132,0.14068272371473234,0.46483913886660494,1.0599371071445303
133,0.12099415688450618,0.43344385105179906,1.2067674101190022
134,0.12758402084943943,0.4872137352901497,1.3397901700826573
135,0.13446903809417854,0.43698936724388693,1.2877332867677105
136,0.1373510974449043,0.4576714866971599,1.1807938405091785
137,0.15935833967820554,0.4657982758152151,1.1960398808269448
138,0.16215327209160776,0.47382628664326454,1.0056125159975122
139,0.1094351144714399,0.48980404105024017,1.0402929404232717
140,0.14964716046550305,0.5139714707466841,0.9870699499849893
141,0.12361185121319285,0.4686454954197106,0.9039563395089403
142,0.1655799191980571,0.5167787238998897,0.9908806136739443
143,0.11254391621146423,0.447009934434915,0.9878927572450144
144,0.08720801157937054,0.3955820952917912,1.1177339371133357
145,0.083769684398256,0.41712211160322793,0.9252092117904487
146,0.09909808856611833,0.38814243731680187,0.9506666139227541
147,0.0743245249762565,0.3641612612656853,0.8787612507655091
148,0.11900309003635633,0.3913731162510158,0.8973720767780089
149,0.1287669222831117,0.374412998108567,0.8405009492492548
150,0.12400844547325925,0.3912423074401552,0.814895675265879
151,0.12618267254849783,0.3636472023874939,0.8740108933919687
152,0.11569141939374365,0.391766685669601,0.8463239023913435
153,0.11566396785293376,0.4405986222349738,0.9910419327418871
154,0.10955278460591265,0.4320827455666886,0.9887087190735602
155,0.14405280855995456,0.4488876510237007,1.0678681276169826
156,0.11062654371451991,0.43605525722840066,1.0101917776724665
157,0.1326918072942133,0.5015809787382816,1.0884733345487543
158,0.1405194383508697,0.4616652206787349,1.1837208022764574
159,0.11481468731396346,0.45663113307257486,1.0992469637433664
160,0.13881054431097023,0.4561789945489554,1.0436524163841108
161,0.11154114370487173,0.4461325312660761,1.0073477719137094
162,0.13022280391967664,0.38118251646018514,0.9199265395605725
163,0.14101592174266478,0.4412503498436911,0.8968237964145171
164,0.17987414580765973,0.46933633779519385,0.9468764928945795
165,0.174710755174302,0.45680742290325227,1.0498166037259484
166,0.23858462614403353,0.5012599129697439,1.114388183135011
167,0.18789380239038705,0.5160366270452256,1.1975227273061027
168,0.1978584875850783,0.4968137683631414,1.2298170917455762
169,0.21929344026879682,0.5076304109572161,1.1255464880296766
170,0.21190297098941108,0.5453930456822189,1.1627689250875304
171,0.20407051002078846,0.49751479876249466,1.19912714542706
172,0.2355470978821406,0.47079958769403973,1.0844789365198717
173,0.23225847280855072,0.5375283915728204,0.9818582319524589
174,0.24296022922290225,0.48653616846889225,1.0043210472186903
175,0.18872625505567664,0.4804797075969993,1.0353910479298467
176,0.20671016191822653,0.4991040368485731,1.0238212885839217
177,0.21256253675639863,0.49087852091720174,1.0201210842746407
178,0.19416598598741575,0.5748180035203019,1.0073363714840744
179,0.21719801745707534,0.4912544165194495,1.1177218082222813
180,0.20650440920284185,0.5256135605421914,0.9676789250104435
181,0.20988418254392976,0.48435609907511873,1.026410666042898
182,0.2358174328552833,0.4803233205978809,1.0649990235935016
183,0.24182311961086186,0.4983456169476139,0.922283103277533
184,0.18898655248404236,0.5082090277465019,0.948567905892103
185,0.18869420852396662,0.5082153186168729,1.051617217433711
186,0.18358235383971863,0.4663351637806147,1.1430738694381901
187,0.18470168427939976,0.4790569622887928,1.1178638343560099
188,0.1658897733263014,0.4970684125460796,1.0737489763733388
189,0.185348895837243,0.46140436672407603,1.190036269133528
190,0.15859240579844022,0.4505689174329369,1.0409547199023912
191,0.193829598395053,0.4405657712516161,1.101049073300576
192,0.1844251473834423,0.5552684273667993,1.078319350262069
193,0.1980234047326356,0.5217698509843616,1.1800102406452653
194,0.18628006721510187,0.49949925233057707,1.1092942238450867
195,0.1678671985831952,0.47349433347018294,1.0196322409593959
196,0.19556825619471752,0.4378381154684542,1.2652848902731377
197,0.20304479641849746,0.44064889868167506,1.0423296743381816
198,0.21750415753073074,0.47376940400019846,1.1548618990701158
199,0.20771067114579056,0.4302950837138588,1.0398007655703034
200,0.20637962001589533,0.516433266820804,1.1814072421089081
201,0.18372575792881138,0.5521937210336111,1.189677580561437
202,0.18106029272342497,0.5587084348597591,1.3658576874003896
203,0.17628642029190425,0.5315358626134629,1.1935319784351062
204,0.13711738909399868,0.5661887916493634,1.3465420152567473
205,0.17374222053471208,0.515361055258138,1.2909984652767472
206,0.13459162426528748,0.511459962294748,1.2069970294976982
207,0.10974378162192457,0.4807805044068357,1.142246689945215
208,0.15177571922435462,0.45542680506200356,1.214318856912759
209,0.1628011622344268,0.43348193595440776,1.127015155336939
210,0.15757684169721212,0.4585418196393662,1.1066404221635175
211,0.13384172374547978,0.42066665367043865,0.9569085255369347
212,0.15828000230244968,0.42914737284179144,1.0150637284303363
213,0.1478380005543782,0.4335211693299699,1.105278787184775
214,0.19742397348931995,0.4655634029557851,1.0998246613330593
215,0.1919462879368653,0.47349723497953433,1.031013897147359
216,0.19604121278922718,0.48286350295386443,1.2019502879506088
217,0.19526435983753848,0.5296332378632072,1.1845890989850754
218,0.2120664042300979,0.5264187233427717,1.1437030324097524
219,0.23221868731682124,0.5129041405796252,1.137287025859591
220,0.24924509926629373,0.5741625680933172,1.040883766447198
221,0.2513477674537681,0.5810430701200517,1.1940922347966674
222,0.23433164307651277,0.5580521708075348,1.1808396018847986
223,0.24418721836746568,0.6077167585686237,1.2136070109531916
224,0.24220245336068585,0.5890992868439192,1.1252317469429085
225,0.24422444332629656,0.5822044573090183,1.0923055462664417
226,0.22571039072562465,0.5754900900060024,1.1567313723347281
227,0.25415045973529454,0.5250289149670537,1.0567113440824367
228,0.2463998310101424,0.5442558918875994,1.0542515394480514
229,0.21821486093075299,0.563535277663565,1.1284870362415247
230,0.208132045405644,0.5111951768759203,1.0657734276202078
231,0.2054263551395515,0.505291565054472,0.9820767350619712
232,0.23685579810521837,0.5267845415541245,0.9990214094265574
233,0.22381844519100894,0.496307003446865,1.0872276639288478
234,0.18393637978521618,0.49807216383642444,1.0399953123368626
235,0.19386068762874417,0.4730502199748381,1.0061363849562681
236,0.17775967512105334,0.5616594226276377,0.958182351347673
237,0.2092891580865327,0.5532220602931147,1.0804502371505202
238,0.22659197789135016,0.535816528472066,1.1352297206007982
239,0.23239110298659418,0.5531086283748312,1.246418619577053
240,0.20653863473514314,0.559268177881077,1.1308614003870108
241,0.17248820110775565,0.4566871278185156,1.1317605211929755
242,0.14404137873783662,0.4363509978825846,1.161705039039945
